fix_name,latitude,longitude,type
PASST,43.36111111,-120.64694444,FIX
PAST,63.33104013,-149.12883611,AIRPORT
PASTE,26.68419444,-80.13109722,FIX
PASTL,25.99785,-79.48483611,FIX
PASTR,26.440275,-82.00259166,FIX
PASUE,31.05323055,-84.87529722,FIX
PASV,61.09711388,-155.57480833,AIRPORT
PASW,61.9661125,-151.19539027,AIRPORT
PASWU,33.697975,-90.08207222,FIX
PASX,60.47513888,-151.03963888,AIRPORT
PASY,52.71225833,174.11358888,AIRPORT
PASYO,42.73383611,-89.17506111,FIX
PATA,65.17438888,-152.10811111,AIRPORT
PATC,65.56403333,-167.92245833,AIRPORT
PATCI,38.6615,-77.10903888,FIX
PATE,65.24038888,-166.33938888,AIRPORT
PATEE,43.83375,-75.693425,FIX
PATER,34.86687777,-120.41482222,FIX
PATES,40.81984166,-79.77585555,FIX
PATEY,38.50831111,-90.37456944,FIX
PATG,59.05355555,-160.39677777,AIRPORT
PATGE,44.48510833,-98.93546388,FIX
PATIC,32.49318611,-94.74085833,FIX
PATIE,40.30184444,-82.26728611,FIX
PATII,29.53029166,-98.59575,FIX
PATIO,41.26666666,-112.53333333,FIX
PATIY,27.72844722,-98.42181388,FIX
PATK,62.32137194,-150.09271833,AIRPORT
PATKI,43.94575555,-110.42956666,FIX
PATL,62.89491527,-155.9780125,AIRPORT
PATLE,32.5925,-99.00805555,FIX
PATLY,25.80572222,-80.23299722,FIX
PATM,60.86777777,-157.39194444,AIRPORT
PATMC,38.01640555,-72.14947222,FIX
PATME,40.50598055,-79.49716388,FIX
PATNE,40.32765,-102.74578333,FIX
PATOK,35.03055833,-114.1906,FIX
PATOY,29.06458055,-82.900025,FIX
PATQ,70.46711111,-157.43566666,AIRPORT
PATRC,42.01236944,-81.39006111,FIX
PATRK,31.39096111,-95.36525833,FIX
PATRN,40.94122222,-74.15092222,FIX
PATRR,46.91221944,-111.75959722,FIX
PATRY,32.83937777,-84.93803333,FIX
PATSS,42.08907222,-71.71084166,FIX
PATSY,21.88705,-158.75341944,FIX
PATTA,45.98223333,-69.59619722,FIX
PATTE,34.11281944,-83.50646111,FIX
PATTI,41.02453055,-74.737175,FIX
PATTN,40.01630555,-94.24561666,FIX
PATTS,32.53518611,-102.10590555,FIX
PATTY,18.40854166,-66.08926388,FIX
PATUC,39.22731666,-108.41132222,FIX
PATW,63.39120472,-148.95561638,AIRPORT
PATWY,39.31489166,-77.54035833,FIX
PATYI,66.85124722,-160.70076388,FIX
PATYY,37.49155555,-121.04998055,FIX
PATZZ,33.14248888,-88.38667222,FIX
PAUK,62.68305555,-164.72219444,AIRPORT
PAUKI,38.12388333,-78.45353055,FIX
PAULA,34.27383888,-118.86903333,FIX
PAULB,41.55600277,-81.62592777,FIX
PAULD,32.21098611,-88.97453888,FIX
PAULH,34.38311666,-90.60503333,FIX
PAULI,41.46977777,-70.52261388,FIX
PAULL,37.06129722,-85.84421111,FIX
PAULN,35.03626666,-118.12065,FIX
PAULY,38.89445555,-90.66571111,FIX
PAULZ,37.66441666,-122.17548611,FIX
PAUM,69.37111266,-152.13498266,AIRPORT
PAUMA,34.00562777,-116.48177777,FIX
PAUN,63.8885,-160.79911111,AIRPORT
PAUO,61.75418888,-150.05173888,AIRPORT
PAUT,54.14461111,-165.60410833,AIRPORT
PAUUL,36.88219444,-121.95688888,FIX
PAVA,61.54083333,-165.60088888,AIRPORT
PAVAE,39.94591388,-84.94408055,FIX
PAVC,55.11638416,-162.26653555,AIRPORT
PAVD,61.13422194,-146.24476805,AIRPORT
PAVE,67.008675,-146.36635833,AIRPORT
PAVEE,29.77015277,-100.26751944,FIX
PAVGE,47.04886388,-88.80529722,FIX
PAVIZ,47.007925,-102.83636111,FIX
PAVKE,43.69626111,-124.04909722,FIX
PAVL,67.73613888,-164.5635,AIRPORT
PAVLE,38.76164444,-101.56432777,FIX
PAVVI,35.07089722,-101.90148611,FIX
PAVYI,13.53444444,144.90551666,FIX
PAVYL,42.14301944,-82.45017222,FIX
PAWB,66.36222222,-147.4065,AIRPORT
PAWD,60.12988586,-149.41662944,AIRPORT
PAWEJ,33.92140555,-93.81098055,FIX
PAWEK,36.11372777,-115.14488055,FIX
PAWFX,41.71779166,-86.06933333,FIX
PAWG,56.48433333,-132.36983333,AIRPORT
PAWGE,36.00025833,-90.58872777,FIX
PAWGI,42.10118611,-86.39634166,FIX
PAWI,70.638,-159.99475,AIRPORT
PAWKY,63.6062,-148.70536944,FIX
PAWLA,61.52168055,-158.81241388,FIX
PAWLI,43.18,-120.93055555,FIX
PAWLN,41.76986388,-73.60073333,FIX
PAWLY,39.19713888,-113.43982777,FIX
PAWLZ,32.43148888,-97.28275277,FIX
PAWM,64.68919444,-163.41275,AIRPORT
PAWN,67.56116666,-162.98041666,AIRPORT
PAWNE,30.3052,-81.41803888,FIX
PAWNS,38.71932222,-90.44920833,FIX
PAWPA,30.35880555,-81.61365,FIX
PAWPG,56.02350555,-133.28289722,FIX
PAWR,60.77716944,-148.71965277,AIRPORT
PAWS,61.57198613,-149.53955669,AIRPORT
PAWSS,47.08084722,-96.94088611,FIX
PAWT,70.61337777,-159.86035,AIRPORT
PAWWS,38.9998,-94.58673055,FIX
PAWWW,63.96850555,-149.58863888,FIX
PAWYO,48.1678,-119.49166666,FIX
PAWZE,29.59006666,-99.55029166,FIX
PAXAE,66.89245833,-150.51725277,FIX
PAXIE,33.51191388,-88.47715,FIX
PAXK,63.02458,-145.50055083,AIRPORT
PAXOE,33.92436666,-117.84925,FIX
PAXON,62.98151666,-145.565575,FIX
PAXTN,32.69733888,-96.80288611,FIX
PAXTO,42.54635277,-113.57164166,FIX
PAXXE,32.63451111,-97.32956944,FIX
PAYA,59.50332333,-139.66026805,AIRPORT
PAYBE,41.29565277,-83.30019722,FIX
PAYCI,36.92555277,-94.55388888,FIX
PAYCO,39.79523055,-76.59260277,FIX
PAYDA,30.29096666,-98.20484444,FIX
PAYDD,39.4016,-105.07881666,FIX
PAYDI,61.07667222,-146.71399166,FIX
PAYED,42.14245555,-83.42788888,FIX
PAYEN,36.87022222,-78.19493333,FIX
PAYER,43.29518055,-91.79805277,FIX
PAYET,44.06044166,-116.81723611,FIX
PAYGE,43.01402222,-74.25354444,FIX
PAYGO,58.35376111,-144.05366111,FIX
PAYIG,33.91265277,-117.23954444,FIX
PAYIK,44.36331944,-71.66250833,FIX
PAYIL,44.31303333,-108.02671388,FIX
PAYIN,30.51154722,-91.20255277,FIX
PAYIR,42.56945,-71.43221944,FIX
PAYIS,66.83873333,-156.19221666,FIX
PAYIV,42.11143055,-77.75675277,FIX
PAYJJ,39.90084722,-82.800075,FIX
PAYKN,35.56763333,-81.21638055,FIX
PAYKO,60.84271111,-161.36282222,FIX
PAYLE,41.91568611,-83.66224166,FIX
PAYLO,42.02195555,-91.88509722,FIX
PAYLR,37.19231111,-113.40132222,FIX
PAYMI,40.85900277,-74.03953888,FIX
PAYNN,36.28861666,-89.685975,FIX
PAYNT,33.27995833,-112.84411388,FIX
PAYOG,40.02839722,-104.59871944,FIX
PAYOK,63.16691944,-142.59913611,FIX
PAYOR,64.73754722,-158.04879444,FIX
PAYOT,43.40789444,-84.68945833,FIX
PAYPO,8.69731111,167.94221944,FIX
PAYRI,39.81761111,-120.05793611,FIX
PAYRU,37.42151666,-94.75894166,FIX
PAYSA,31.38074722,-98.89310277,FIX
PAYSO,34.35445555,-110.79501388,FIX
PAYTN,31.467875,-87.88553055,FIX
PAYTT,36.06276388,-115.30803888,FIX
PAYUP,36.140775,-115.09510833,FIX
PAZAZ,48.86603888,-100.47094166,FIX
PAZIK,42.51418333,-88.959025,FIX
PAZTA,40.84102222,-73.1245,FIX
PAZYA,34.93392222,-92.11461666,FIX
PBCUP,34.99156944,-78.33085277,FIX
PBERG,44.70173611,-73.52282777,FIX
PBF,34.17451305,-91.93560422,AIRPORT
PBG,44.65094444,-73.46813888,AIRPORT
PBH,45.70883333,-90.4025,AIRPORT
PBI,26.68316166,-80.09559194,AIRPORT
PBISH,36.22777222,-86.51318888,FIX
PBJAY,25.84290833,-80.85386944,FIX
PBLOW,33.02520555,-99.10143333,FIX
PBUDY,42.302825,-71.40388611,FIX
PBURG,42.03068888,-91.03839444,FIX
PBV,56.57736111,-169.66372222,AIRPORT
PBX,37.56181144,-82.56643197,AIRPORT
PCA,32.66333055,-111.48725833,AIRPORT
PCABO,43.33156666,-114.19346111,FIX
PCANN,31.65526944,-84.29327777,FIX
PCASO,39.13077222,-104.42536666,FIX
PCD,37.86934777,-89.8618725,AIRPORT
PCFUL,42.34604722,-70.69175833,FIX
PCHEN,39.20879166,-76.78850555,FIX
PCHEZ,38.30783055,-85.61761944,FIX
PCIFC,34.22920833,-118.84599722,FIX
PCITY,41.30022222,-90.24735833,FIX
PCKIT,29.62090833,-97.83636944,FIX
PCKLE,41.58939444,-87.63032222,FIX
PCKNS,39.96522222,-105.55276111,FIX
PCM,28.00016666,-82.16330555,AIRPORT
PCMAN,28.547975,-80.81042777,FIX
PCOCK,26.41266111,-81.33132777,FIX
PCW,41.51627055,-82.86948666,AIRPORT
PCZ,44.33325,-89.01977777,AIRPORT
PDC,43.01928527,-91.12373277,AIRPORT
PDIDY,39.50745,-86.03979722,FIX
PDITY,44.897675,-91.59477222,FIX
PDK,33.87600194,-84.30203055,AIRPORT
PDLLA,28.04408333,-81.08521111,FIX
PDMNT,35.94039166,-80.23598055,FIX
PDROW,37.64362222,-122.72207222,FIX
PDT,45.69509555,-118.84336888,AIRPORT
PDUDL,38.36023055,-85.91974166,FIX
PDX,45.58870886,-122.59686941,AIRPORT
PEA,41.40122222,-92.94586111,AIRPORT
PEAAK,43.65056111,-70.10101944,FIX
PEAAY,36.82494166,-76.26703055,FIX
PEABO,38.15021388,-97.37527222,FIX
PEACH,25.42963055,-77.77301111,FIX
PEAIR,37.56711666,-82.41811944,FIX
PEAKA,39.39192222,-94.70013888,FIX
PEAKE,41.57079722,-70.40878055,FIX
PEAKI,42.28125277,-79.27318333,FIX
PEAKK,47.35216666,-122.30966666,FIX
PEAKS,33.63551666,-111.41254444,FIX
PEAKY,24.58992222,-81.14830833,FIX
PEAKZ,34.52429444,-117.45713611,FIX
PEALE,40.99318888,-89.47300555,FIX
PEALS,32.17413055,-99.14575277,FIX
PEANS,39.38877777,-85.97514444,FIX
PEANT,38.07356111,-85.90461666,FIX
PEAPS,39.04191666,-75.07890277,FIX
PEARC,39.121875,-77.57658611,FIX
PEARD,41.50736944,-81.43977222,FIX
PEARI,33.64636944,-84.70947777,FIX
PEARL,30.08676666,-89.40981388,FIX
PEARS,35.78676666,-76.95054722,FIX
PEARY,60.99562222,-149.87673333,FIX
PEARZ,29.52186944,-95.22208055,FIX
PEASE,43.084475,-70.83197222,FIX
PEASY,83.0,-141.0,FIX
PEATA,38.809075,-77.25501388,FIX
PEATE,32.97615277,-105.97837777,FIX
PEATS,38.79987222,-121.38361944,FIX
PEATT,43.63617222,-70.18362777,FIX
PEAVY,36.356925,-78.61159722,FIX
PEAYR,30.26419444,-97.77160555,FIX
PEBBS,36.52001944,-121.93720277,FIX
PEBBY,30.67039166,-91.440475,FIX
PEBCY,31.73981388,-106.31238611,FIX
PEBGE,38.15033333,-122.44149166,FIX
PEBIC,43.79315555,-123.08725,FIX
PEBIY,43.39045833,-88.97473611,FIX
PEBKY,17.70646388,-64.752925,FIX
PEBLE,33.18195,-117.83616666,FIX
PEBLL,39.26112777,-124.20658055,FIX
PEBLO,18.48644166,-66.84545277,FIX
PEBME,41.57541111,-70.61982777,FIX
PEBOE,26.97702222,-82.31596944,FIX
PEBOY,39.48424166,-92.45899444,FIX
PEBSE,27.52250833,-97.80834444,FIX
PEC,57.95517222,-136.23627333,AIRPORT
PECAT,33.30078888,-84.48626111,FIX
PECBI,41.94124722,-88.23391666,FIX
PECCH,35.01561111,-81.68276666,FIX
PECDI,35.64913611,-84.63220277,FIX
PECHS,36.87901111,-112.85699722,FIX
PECHY,40.34109444,-106.90863055,FIX
PECIB,42.92392222,-78.62389722,FIX
PECIC,29.52085277,-90.42108055,FIX
PECID,39.02120833,-82.57331944,FIX
PECIN,34.05652777,-117.85250555,FIX
PECIP,33.38738055,-94.07143611,FIX
PECIS,32.63199444,-85.48445555,FIX
PECIT,35.76428333,-78.92098333,FIX
PECIV,44.85278611,-91.50184166,FIX
PECIY,40.28508611,-104.71761388,FIX
PECKK,44.493375,-108.43919444,FIX
PECKS,41.23752777,-99.14770555,FIX
PECOC,36.03111111,-85.05732222,FIX
PECOF,44.05534722,-86.02396666,FIX
PECOK,44.00768611,-85.72075277,FIX
PECON,35.60346666,-86.38848055,FIX
PECOP,40.83333333,-114.75,FIX
PECOS,34.11576944,-104.485825,FIX
PECOT,25.76815277,-80.24144722,FIX
PECOX,33.93545555,-117.33277222,FIX
PECOZ,28.67370833,-98.68682222,FIX
PECRO,45.9377,-91.50254444,FIX
PECRU,40.71974722,-99.70701388,FIX
PEDAE,36.65645555,-99.19386944,FIX
PEDAL,34.88401944,-82.543375,FIX
PEDCE,39.23511111,-121.47954722,FIX
PEDEE,33.86969722,-78.97585,FIX
PEDIC,39.88109444,-88.75717222,FIX
PEDIE,41.04633333,-81.68776944,FIX
PEDIY,35.45647222,-97.47461111,FIX
PEDJU,38.63804444,-122.45736944,FIX
PEDKE,43.38431111,-72.29725277,FIX
PEDLE,40.47468333,-111.92832777,FIX
PEDLN,44.20266111,-93.80038888,FIX
PEDNE,30.27440277,-95.49139444,FIX
PEDNY,42.670175,-89.14889166,FIX
PEDPE,30.49165833,-87.08469722,FIX
PEDRA,35.51131388,-106.96954722,FIX
PEDSE,33.14894166,-102.89599722,FIX
PEDSY,43.61237777,-91.85385277,FIX
PEDTI,61.74155,-150.03825,FIX
PEDUE,33.76800555,-97.89565833,FIX
PEDUJ,58.96788333,-158.87022222,FIX
PEDVE,33.37802222,-112.41946111,FIX
PEEBE,37.71808333,-80.50471388,FIX
PEEBO,40.65255833,-73.86415,FIX
PEEBR,35.42888888,-121.19527777,FIX
PEECE,29.484575,-95.12063055,FIX
PEECH,32.048875,-85.55508333,FIX
PEEDE,39.58224166,-104.19228333,FIX
PEEDR,41.42477777,-78.63449444,FIX
PEEDS,39.14168611,-76.24031111,FIX
PEEDY,38.10815555,-109.22860833,FIX
PEEER,33.99561944,-118.68945555,FIX
PEEGE,38.97065555,-77.05899722,FIX
PEEJA,38.40801388,-77.33111388,FIX
PEEKE,38.99006944,-107.11859722,FIX
PEEKI,43.67236944,-70.19393055,FIX
PEEKK,37.82444722,-92.75108055,FIX
PEEKO,35.00545555,-83.26573888,FIX
PEEKS,35.56588611,-84.702375,FIX
PEELR,33.61100555,-116.33693333,FIX
PEELS,38.77939166,-121.80615,FIX
PEENA,43.99050833,-88.42194166,FIX
PEENK,45.65039166,-69.10144166,FIX
PEENO,38.57025833,-123.61553333,FIX
PEEPL,43.18534166,-86.20214166,FIX
PEEPS,42.36231388,-86.92328333,FIX
PEERC,40.73207777,-111.83638888,FIX
PEERE,37.85798055,-122.31976111,FIX
PEERI,41.29081388,-86.60900833,FIX
PEERS,27.86580555,-97.49785,FIX
PEETE,40.47650833,-79.88213333,FIX
PEETR,44.7476,-85.731875,FIX
PEETS,32.61285,-64.753,FIX
PEETT,36.44581388,-78.57115833,FIX
PEETY,30.25048055,-95.12924444,FIX
PEETZ,40.13153888,-74.466275,FIX
PEEWE,36.96908055,-111.61133611,FIX
PEFEK,38.52711944,-87.27836111,FIX
PEFNO,40.57713888,-112.07184444,FIX
PEFOC,36.78416111,-76.56155555,FIX
PEGBR,38.95066388,-121.12895833,FIX
PEGBY,38.07865,-77.20105555,FIX
PEGDE,40.46054722,-76.34386111,FIX
PEGEE,43.14223611,-84.91244722,FIX
PEGGE,40.94855277,-83.66771666,FIX
PEGGG,41.24221111,-95.76801944,FIX
PEGGO,46.01021944,-94.24554444,FIX
PEGGS,44.06729444,-91.69995555,FIX
PEGHI,46.72435555,-92.42969444,FIX
PEGIC,42.25294444,-102.924125,FIX
PEGIE,33.96257777,-79.941625,FIX
PEGIY,13.71104722,145.1093,FIX
PEGLE,30.30159444,-95.43541388,FIX
PEGLG,26.80445277,-92.84443333,FIX
PEGME,46.42017222,-109.58410277,FIX
PEGOE,35.80780833,-97.31122222,FIX
PEGPE,60.35357222,-166.35194166,FIX
PEGRS,35.31291388,-120.65646666,FIX
PEGSE,32.03890277,-93.30751111,FIX
PEGTE,35.73994722,-80.70029166,FIX
PEGTY,45.61714166,-122.67157222,FIX
PEGYS,37.76663333,-119.71656388,FIX
PEGYY,22.17388888,-72.40138888,FIX
PEHEK,46.01655,-89.73514166,FIX
PEHTY,35.75848611,-114.15308611,FIX
PEIRC,35.00078611,-116.20064444,FIX
PEJAA,38.64225,-90.37901388,FIX
PEJAY,35.65256388,-95.64651388,FIX
PEKAA,48.43966666,-126.26,FIX
PEKAY,43.91184722,-89.91577777,FIX
PEKAZ,43.54676111,-71.47505277,FIX
PEKBE,47.64388055,-114.10113055,FIX
PEKDE,43.11454166,-89.29824444,FIX
PEKDY,57.71963888,-152.50888888,FIX
PEKEE,27.88451944,-98.02588888,FIX
PEKIC,37.13337777,-77.90813055,FIX
PEKIE,36.668125,-87.00671944,FIX
PEKIN,31.85109444,-106.570775,FIX
PEKIY,28.74839722,-80.89580277,FIX
PEKLE,37.58863333,-92.02290555,FIX
PEKLY,46.96991666,-95.17329722,FIX
PEKME,38.90866666,-75.64136111,FIX
PEKNE,36.57797222,-87.25635,FIX
PEKNN,35.21148888,-79.87267222,FIX
PEKOC,28.47648888,-97.66732222,FIX
PEKOE,41.29900833,-86.6014,FIX
PEKON,29.62302222,-92.92399166,FIX
PEKOY,47.45684444,-92.72532777,FIX
PEKPE,44.194425,-93.89902222,FIX
PEKRE,24.73778611,-78.09610833,FIX
PEKRL,57.16131944,-135.7158,FIX
PEKSE,36.12252777,-87.26286111,FIX
PEKTE,43.89777777,-91.47861111,FIX
PEKUE,41.79656944,-88.80844444,FIX
PEKUN,38.96946111,-84.02008611,FIX
PEKYI,39.17613055,-85.96684166,FIX
PELAE,39.32853611,-121.5202,FIX
PELAM,34.96197777,-82.22416666,FIX
PELAN,42.75555555,-71.32983611,FIX
PELBE,44.57308055,-96.03005555,FIX
PELCI,35.0556,-103.93021388,FIX
PELCN,30.13514722,-78.39090555,FIX
PELDE,64.63872777,-147.07764166,FIX
PELDY,36.83883333,-107.76783333,FIX
PELEA,41.85504722,-94.18615,FIX
PELER,82.5,-168.97333333,FIX
PELIE,33.35663333,-79.74539722,FIX
PELIY,41.70558055,-92.72934722,FIX
PELJE,46.0245,-109.14335833,FIX
PELLI,35.73728611,-119.4422,FIX
PELLO,30.56115833,-89.73067777,FIX
PELLU,34.12738888,-115.61917222,FIX
PELLY,47.11548333,-119.27445833,FIX
PELOY,47.00350555,-123.40746666,FIX
PELRE,34.70345555,-97.22418888,FIX
PELTE,58.01259166,-135.29666666,FIX
PELTS,35.98926388,-79.43398611,FIX
PELTU,52.1,-55.16666666,FIX
PELTZ,46.92123333,-89.13759444,FIX
PELUE,34.79190277,-99.38074444,FIX
PELVE,33.23206111,-107.27180277,FIX
PELYO,29.15066388,-80.75583611,FIX
PELYT,42.78006944,-117.25449166,FIX
PELZE,34.58394444,-82.556825,FIX
PEMGY,43.27305555,-72.32273611,FIX
PEMKE,37.53790833,-118.50669166,FIX
PEMOE,42.12144166,-87.75908611,FIX
PEMOW,71.39254166,-156.047025,FIX
PEMRE,48.36211666,-122.35522222,FIX
PEMSE,32.19908333,-102.43853333,FIX
PEMTE,36.42541944,-75.8479,FIX
PEMVE,37.90173888,-116.83524444,FIX
PENAE,46.93259444,-116.71281111,FIX
PENBE,37.65430833,-88.15872777,FIX
PENCE,36.01938888,-83.523975,FIX
PENCL,34.25538611,-84.71331111,FIX
PENDD,32.68079722,-117.22125833,FIX
PENDE,42.180725,-96.83965555,FIX
PENDS,40.09939722,-85.71513055,FIX
PENEW,40.56935,-98.08156666,FIX
PENEY,39.97108888,-105.85846944,FIX
PENFI,33.74610555,-83.25170555,FIX
PENFY,31.83693333,-98.95553888,FIX
PENGE,39.722125,-104.76653888,FIX
PENGN,40.40253333,-80.215925,FIX
PENIC,40.07787777,-81.77466111,FIX
PENIE,60.80764722,-161.81163333,FIX
PENIY,44.89133888,-91.81045,FIX
PENLE,34.93281388,-89.97049444,FIX
PENLY,35.45594444,-98.66827777,FIX
PENNA,41.80213055,-72.86625833,FIX
PENNE,34.71739166,-80.88637222,FIX
PENNI,36.71250833,-122.10634166,FIX
PENNN,36.12215555,-96.14656666,FIX
PENNS,40.88063611,-75.10955,FIX
PENNY,33.14598333,-97.02472777,FIX
PENOE,39.91136111,-83.73246944,FIX
PENOY,34.31724722,-89.90249444,FIX
PENPE,43.73516944,-91.09365555,FIX
PENRE,21.13098333,-158.19735277,FIX
PENRY,48.08195277,-112.24432777,FIX
PENSE,30.60955277,-81.75555833,FIX
PENSI,30.79324444,-87.27375555,FIX
PENSK,36.17860277,-115.31004166,FIX
PENSL,32.13594444,-109.26223055,FIX
PENSY,39.90721111,-76.18253611,FIX
PENUT,38.61667777,-99.64039166,FIX
PENVE,40.062175,-78.96969722,FIX
PENYN,35.96323888,-97.89317222,FIX
PENYT,39.23112777,-68.499375,FIX
PENYY,32.76980277,-117.02199166,FIX
PEO,42.63708333,-77.05286111,AIRPORT
PEONN,40.49820833,-79.86034444,FIX
PEONS,38.50356944,-119.16748333,FIX
PEOPL,42.26603888,-70.74623888,FIX
PEPAE,34.92456944,-76.85495,FIX
PEPAW,41.96443333,-88.30135555,FIX
PEPBI,30.28507777,-95.41805833,FIX
PEPCI,33.60606388,-81.77965,FIX
PEPCO,39.21756944,-84.79502222,FIX
PEPDE,41.87780555,-70.44058888,FIX
PEPER,41.08494166,-72.89977777,FIX
PEPHR,34.00101388,-81.04684722,FIX
PEPIC,56.99580833,-134.27325833,FIX
PEPKE,34.87262777,-76.57864722,FIX
PEPKI,59.73333333,-61.61666666,FIX
PEPLA,43.79749444,-80.01487777,FIX
PEPLE,40.92078611,-74.95764722,FIX
PEPME,44.16779722,-91.92967777,FIX
PEPOC,34.90440277,-90.72956944,FIX
PEPOE,32.37711388,-93.58554444,FIX
PEPPI,60.71117777,-147.86771388,FIX
PEPPO,40.52093611,-79.83406666,FIX
PEPPR,44.38155833,-93.20659722,FIX
PEPRA,44.93722222,-56.23166666,FIX
PEPRE,41.90227777,-88.11715277,FIX
PEPRS,44.43514166,-105.06042777,FIX
PEPRZ,34.67981666,-119.15733611,FIX
PEPSE,34.95978055,-117.51121666,FIX
PEPSI,29.34193611,-90.11585277,FIX
PEPTE,34.74396111,-106.68936111,FIX
PEPUC,44.59057777,-116.06830833,FIX
PEPUE,30.07933055,-90.22121666,FIX
PEPVE,61.48397777,-149.57780277,FIX
PEPVY,45.479225,-89.36903888,FIX
PEQ,31.38238888,-103.51072222,AIRPORT
PEQHI,40.20844166,-88.14379722,FIX
PEQIS,31.60013333,-98.95244444,FIX
PERAE,32.16888888,-102.22689166,FIX
PERCE,35.28620555,-77.57197777,FIX
PERCH,33.86751111,-119.15760277,FIX
PERCI,67.02124444,-162.11116666,FIX
PERCY,39.06795277,-90.27557777,FIX
PERDE,36.90394166,-101.13814722,FIX
PERDY,40.31380277,-99.35223611,FIX
PEREA,41.1393,-79.88633888,FIX
PEREE,58.35935555,-135.57792777,FIX
PEREZ,41.60834166,-121.44758611,FIX
PERGE,31.85953333,-85.24927222,FIX
PERIC,45.21483333,-89.65626944,FIX
PERIE,54.009225,-166.59391111,FIX
PERII,46.94099444,-123.80731388,FIX
PERIS,33.71688333,-117.19889444,FIX
PERIY,38.88330555,-93.61463888,FIX
PERKN,37.65331388,-77.82466944,FIX
PERKS,38.66134444,-80.17482222,FIX
PERKY,33.44576111,-112.47315833,FIX
PERLL,47.55983888,-122.62922777,FIX
PERLS,42.58289444,-83.26727222,FIX
PERLY,21.26850555,-157.99143611,FIX
PERMT,27.41419722,-78.94726666,FIX
PERNE,30.05085277,-85.55705,FIX
PEROE,26.473,-81.85208055,FIX
PEROY,44.423625,-83.45680833,FIX
PERPL,68.12109722,-166.90296111,FIX
PERPS,40.42211666,-79.75947777,FIX
PERRA,33.30029722,-98.95745555,FIX
PERRE,17.95385833,-65.79505555,FIX
PERRI,38.29735833,-80.30141944,FIX
PERRL,34.45054722,-109.04799166,FIX
PERRO,31.46414166,-110.14195833,FIX
PERSN,33.18209722,-96.61906666,FIX
PERTS,26.5618,-80.24678888,FIX
PERTT,46.91165277,-120.72101666,FIX
PERTY,40.74299166,-110.04753333,FIX
PERVE,31.38221666,-87.40136944,FIX
PERYY,43.503,-114.2948,FIX
PERZO,64.67305277,-148.12226388,FIX
PESAE,45.89528333,-89.73189166,FIX
PESBE,58.16515555,-135.53214166,FIX
PESCA,36.25623055,-97.914725,FIX
PESCI,33.56478888,-92.081875,FIX
PESGE,65.81295833,-148.07489722,FIX
PESHY,36.28835277,-115.69273055,FIX
PESIC,46.69922222,-67.96565833,FIX
PESIY,28.78182222,-81.19810833,FIX
PESKE,38.77411388,-119.06121388,FIX
PESLA,34.76253888,-77.37286388,FIX
PESLE,33.99489166,-117.28965555,FIX
PESME,40.78696666,-74.18770555,FIX
PESNE,36.024575,-85.94115277,FIX
PESOZ,33.47703055,-117.93265555,FIX
PESSI,31.17882777,-86.22776944,FIX
PESSO,45.87548611,-99.25394444,FIX
PESTY,30.29746111,-101.55673888,FIX
PETAE,43.02388888,-71.95613333,FIX
PETAH,41.88551666,-88.15005833,FIX
PETAL,31.55873611,-89.33716944,FIX
PETDO,35.34079166,-99.39452777,FIX
PETEA,38.43945277,-89.72661944,FIX
PETEE,28.92526944,-80.12110555,FIX
PETEF,38.9809,-79.03472222,FIX
PETEJ,41.39914166,-70.82629444,FIX
PETER,42.20525833,-74.530625,FIX
PETES,38.3869,-84.92464444,FIX
PETEY,38.69431666,-104.71606111,FIX
PETEZ,46.43561944,-116.60143333,FIX
PETFI,46.52670277,-89.90341388,FIX
PETGE,42.21883055,-72.70099444,FIX
PETIC,35.77291388,-81.32989166,FIX
PETIE,45.25165,-96.03837222,FIX
PETIS,34.05647222,-117.36611388,FIX
PETIY,47.97959722,-114.60564166,FIX
PETKE,42.77983611,-84.84093888,FIX
PETLE,39.47840555,-82.98478611,FIX
PETNE,27.24436944,-80.42042222,FIX
PETOC,32.29981666,-86.21675555,FIX
PETOE,33.70982777,-88.52624166,FIX
PETON,34.64584722,-82.19286111,FIX
PETOY,39.92827777,-108.01510555,FIX
PETPA,51.00498055,-132.68652777,FIX
PETRO,39.47228888,-83.97086666,FIX
PETRS,33.431075,-112.06892222,FIX
PETRY,32.00134722,-85.99968055,FIX
PETSE,26.75444444,-81.88673611,FIX
PETTE,42.07896944,-84.34425277,FIX
PETTI,38.99632222,-89.59401388,FIX
PETTN,20.99773888,-157.00946388,FIX
PETTO,33.05222777,-81.12290833,FIX
PETTY,42.82735555,-87.63391944,FIX
PETTZ,44.24479444,-110.57224444,FIX
PETYN,39.7881,-86.36003888,FIX
PETYO,42.65965555,-103.502325,FIX
PETYR,33.91513333,-118.06210833,FIX
PEV,55.90672361,-159.16082916,AIRPORT
PEVCI,37.23684166,-101.06123333,FIX
PEVDE,33.42884722,-111.77778333,FIX
PEVEE,33.69722222,-118.52083333,FIX
PEVIC,40.41656111,-118.37275,FIX
PEVIY,41.79181666,-94.12263888,FIX
PEVKE,32.63317222,-88.53861111,FIX
PEVLE,32.47860833,-93.64763888,FIX
PEVME,43.15821666,-93.46355277,FIX
PEVNI,44.64222222,-77.755,FIX
PEVOC,41.183975,-97.543625,FIX
PEVOE,18.11095833,-65.59909722,FIX
PEVOY,33.30135,-91.694175,FIX
